count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,id
35.0,,healthy,,,,,,,,,pmid_31547972
19.0,chronically rejected,patients,adolescents,,,,,,,,pmid_27261927
27.0,,healthy,adolescents,,,,,,,,pmid_27261927
20.0,,healthy,,,,,,,,,pmid_25716781
18.0,schizophrenia,patients,responded well to first-line atypical antipsychotics (FLR),,,,,,,,pmid_25716781
19.0,schizophrenia,patients,treatment-resistant but responsive to clozapine monotherapy (TR),,,,,,,,pmid_25716781
15.0,schizophrenia,patients,ultra-treatment-resistant and did not respond to clozapine (UTR),,,,,,,,pmid_25716781
22.0,,healthy,,,,,,,,,pmid_28487246
15.0,damage to the cerebellum,patients,,,,,,,,,pmid_16317024
17.0,Parkinson disease (PD),patients,,,,,,,,,pmid_26844450
17.0,PD with dementia (PDD),patients,,,,,,,,,pmid_26844450
17.0,healthy,controls,,,,,,,,,pmid_26844450
7.0,tobacco-exposed,patients,children,,,,,,,,pmid_19351556
11.0,,healthy,children,,,,,,,,pmid_19351556
12.0,IBS,patients,,,,,,,,,pmid_16846694
12.0,healthy,controls,,,,,,,,,pmid_16846694
17.0,alcoholic patients,patients,,,,,,,,,pmid_26661206
16.0,,healthy,,,,,,,,,pmid_26661206
94.0,schizophrenia,patients,,,,,,,,,pmid_32507372
96.0,,healthy,siblings,,,,,,,,pmid_32507372
103.0,,healthy,controls,,,,,,,,pmid_32507372
20.0,high functioning autism,patients,children,,,,,,,,pmid_19782668
20.0,dyslexia,patients,children,,,,,,,,pmid_12604786
28.0,T2DM,patients,,,,,,,,,pmid_23786881
29.0,,healthy,,,,,,,,,pmid_23786881
23.0,ESRD patients,patients,before dialysis (T1),,,,,,,,pmid_29374356
25.0,,healthy,,,,,,,,,pmid_29374356
118.0,ADHD,patients,ADHD+high ED,,,,,,,,pmid_32700253
68.0,ADHD,patients,ADHD+low ED,,,,,,,,pmid_32700253
104.0,,healthy,,,,,,,,,pmid_32700253
10.0,schizophrenia,patients,first episode,5.0,5.0,30.0,20-40,20.0,40.0,30.0,pmid_23978392
12.0,healthy,controls,,6.0,6.0,35.0,25-45,25.0,45.0,35.0,pmid_23978392
11.0,intermittent explosive disorder,patients,,,,,,,,,pmid_25106072
21.0,cocaine use disorder,patients,,,,,,,,,pmid_25106072
17.0,,healthy,,,,,,,,,pmid_25106072
15.0,GSP,patients,unmedicated,15.0,0.0,,,,,,pmid_21601433
15.0,,healthy,"age-, IQ-, and gender-matched",15.0,0.0,,,,,,pmid_21601433
50.0,Alzheimer's disease,patients,AD patients,25.0,25.0,70.0,60-80,60.0,80.0,70.0,pmid_18346763
50.0,,healthy,healthy controls,25.0,25.0,65.0,55-75,55.0,75.0,65.0,pmid_18346763
53.0,healthy,patients,right-handed,,,,,,,,pmid_18684074
30.0,knee osteoarthritis,patients,left KOA,,,,,,,,pmid_23789214
10.0,,healthy,,10.0,0.0,,,,,,pmid_30002000
10.0,,healthy,,10.0,0.0,,,,,,pmid_30002000
10.0,CLP,patients,,10.0,0.0,,,,,,pmid_30002000
10.0,CLP+EA,patients,,10.0,0.0,,,,,,pmid_30002000
10.0,CLP+Sham-EA,patients,,10.0,0.0,,,,,,pmid_30002000
10.0,Sham-CLP,patients,,10.0,0.0,,,,,,pmid_30002000
200.0,major depression,patients,,,,37.6,,,,,pmid_30081291
116.0,healthy,controls,,,,36.4,,,,,pmid_30081291
55.0,major depression,patients,,,,38.7,,,,,pmid_30081291
55.0,healthy,controls,,,,36.3,,,,,pmid_30081291
20.0,chronic cocaine users,patients,cocaine users,15.0,5.0,35.0,25-45,25.0,45.0,30.0,pmid_22775285
20.0,,healthy,controls,10.0,10.0,30.0,20-40,20.0,40.0,25.0,pmid_22775285
64.0,ALS,patients,,,,,,,,,pmid_24604691
27.0,healthy,controls,,,,,,,,,pmid_24604691
28.0,IGD,patients,adolescents,,,,,,,,pmid_25852507
28.0,healthy,controls,adolescents,,,,,,,,pmid_25852507
26.0,interictal MA,patients,,,,,,,,,pmid_25888585
26.0,MO,patients,,,,,,,,,pmid_25888585
26.0,,healthy,,,,,,,,,pmid_25888585
10.0,,healthy,subjects,5.0,5.0,30.0,20-40,20.0,40.0,30.0,pmid_15711850
86.0,schizophrenia,patients,first-episode,,,,,,,,pmid_31377989
86.0,healthy,controls,,,,,,,,,pmid_31377989
1.0,,healthy,,,,,,,,,pmid_31793131
2.0,patients with schizophrenia,patients,cognitively deteriorated,1.0,1.0,30.0,25-35,25.0,35.0,30.0,pmid_31793131
1.0,patients with schizophrenia,patients,cognitively preserved,0.0,1.0,40.0,40-40,40.0,40.0,40.0,pmid_31793131
50.0,Alzheimer's disease,patients,Group A,20.0,30.0,70.0,60-80,60.0,80.0,70.0,pmid_31637009
50.0,,healthy,Group B,25.0,25.0,65.0,55-75,55.0,75.0,65.0,pmid_31637009
11.0,bipolar disorder,patients,adolescents,11.0,0.0,,,,,,pmid_22640382
10.0,ADHD,patients,adolescents,10.0,0.0,,,,,,pmid_22640382
13.0,,healthy,adolescents,,,,,,,,pmid_22640382
18.0,,healthy,,,,,,,,,pmid_15511653
150.0,major depressive disorder (MDD) with suicidal behavior,patients,ATT,,,,,,,,pmid_30790165
216.0,major depressive disorder (MDD) without suicidal behavior,patients,NAT,,,,,,,,pmid_30790165
15.0,BPD and MD,patients,,,,,,,,,pmid_30559687
16.0,MD,patients,,,,,,,,,pmid_30559687
17.0,,healthy,,,,,,,,,pmid_30559687
27.0,LDH,patients,LDH-pre,,,,,,,,pmid_36161170
28.0,,healthy,,,,,,,,,pmid_36161170
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_23074077
60.0,,healthy,group2,30.0,30.0,35.0,25-45,25.0,45.0,35.0,pmid_23074077
25.0,IGD,patients,adolescents,,,,,,,,pmid_26858620
27.0,,healthy,controls,,,,,,,,pmid_26858620
12.0,BPD,patients,unmedicated adults,,,,,,,,pmid_17601709
12.0,healthy,controls,demographically-matched,,,,,,,,pmid_17601709
22.0,PTSD,patients,PTSD patients,,,,,,,,pmid_23010311
19.0,,healthy,trauma-exposed control group,,,,,,,,pmid_23010311
22.0,alcohol dependence,patients,,22.0,0.0,,,,,,pmid_17088334
22.0,healthy,controls,,22.0,0.0,,,,,,pmid_17088334
30.0,PTSD,patients,,,,,,,,,pmid_35189456
95.0,schizophrenia,patients,,,,,,,,,pmid_27354957
104.0,healthy,controls,,,,,,,,,pmid_27354957
18.0,amnestic MCI,patients,aMCI,,,,,,,,pmid_23924467
18.0,mild AD,patients,,,,,,,,,pmid_23924467
20.0,,healthy,elderly subjects,,,,,,,,pmid_23924467
16.0,ASD,patients,high-functioning children and adolescents,16.0,0.0,,,,,,pmid_22398976
16.0,,healthy,children,16.0,0.0,,,,,,pmid_22398976
12.0,Parkinson's disease,patients,,,,,,,,,pmid_11844728
12.0,healthy,controls,age-matched,,,,,,,,pmid_11844728
21.0,frequent cannabis-using boys,patients,male,21.0,0.0,,,,,,pmid_23909003
24.0,,healthy,male,24.0,0.0,,,,,,pmid_23909003
1.0,hand amputee,patients,DR,,,,,,,,pmid_28964930
30.0,PI,patients,female,0.0,30.0,,,,,,pmid_33146953
30.0,PI,patients,male,30.0,0.0,,,,,,pmid_33146953
18.0,OCD,patients,pediatric,,,,,,,,pmid_20947065
18.0,,healthy,matched,,,,,,,,pmid_20947065
37.0,,healthy,5-HTTLPR short allele carriers,0.0,37.0,,,,,,pmid_19969089
28.0,MDD,patients,treatment-naive,,,,,,,,pmid_23194671
30.0,,healthy,,,,,,,,,pmid_23194671
54.0,OCD,patients,drug-naive,,,,,,,,pmid_30655506
54.0,healthy,control subjects,well-matched,,,,,,,,pmid_30655506
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_22294978
40.0,patients,patients,experimental,20.0,20.0,45.0,35-55,35.0,55.0,45.0,pmid_22294978
4.0,VS patients,patients,,,,,,,,,pmid_24086365
13.0,,healthy,,,,,,,,,pmid_24086365
21.0,AD,patients,,,,,,,,,pmid_30105065
14.0,MCI,patients,,,,,,,,,pmid_30105065
14.0,,healthy,,,,,,,,,pmid_30105065
1.0,DOC,patients,VS,1.0,0.0,,,,,,pmid_27264964
1.0,DOC,patients,MCS,1.0,0.0,,,,,,pmid_27264964
39.0,chronic tinnitus,patients,,,,,,,,,pmid_26578894
41.0,,healthy,,,,,,,,,pmid_26578894
35.0,AD,patients,,,,,,,,,pmid_26439278
27.0,MCI,patients,high-risk,,,,,,,,pmid_26439278
27.0,,healthy,,,,,,,,,pmid_26439278
67.0,overweight BED patients,patients,overweight,0.0,67.0,,,,,,pmid_18996508
46.0,,healthy,,,,,,,,,pmid_25140051
15.0,on-line game addiction,patients,adolescents,,,,,,,,pmid_22698763
15.0,,healthy,adolescents,,,,,,,,pmid_22698763
50.0,insomnia,patients,migraine,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_32979047
50.0,migraine,patients,insomnia,30.0,20.0,40.0,25-55,25.0,55.0,45.0,pmid_32979047
30.0,migraine and insomnia,patients,,15.0,15.0,38.0,30-45,30.0,45.0,40.0,pmid_32979047
40.0,,healthy,,20.0,20.0,,,,,,pmid_31051296
20.0,,healthy,,10.0,10.0,,,,,,pmid_31051296
28.0,,healthy,,14.0,14.0,,,,,,pmid_31051296
16.0,AN,patients,,,,,,,,,pmid_32663934
21.0,,healthy,control participants,,,,,,,,pmid_32663934
20.0,amyotrophic lateral sclerosis (ALS),patients,nondemented,,,,,,,,pmid_22608240
26.0,extensive gamers,patients,League of Legends (LOL),,,,,,,,pmid_32128717
26.0,,healthy,,,,,,,,,pmid_32128717
16.0,ASDs,patients,adults,16.0,0.0,,,,,,pmid_19666038
16.0,,healthy,,16.0,0.0,,,,,,pmid_19666038
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_17346989
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_17346989
19.0,ESRD patients on hemodialysis,patients,,,,,,,,,pmid_32765243
18.0,,healthy,,,,,,,,,pmid_32765243
105.0,,healthy,individuals with higher BMI,,,,,,,,pmid_33343310
28.0,,healthy,,,,,,,,,pmid_23613739
7.0,migraine without aura during the attack,patients,MWoA-DA,,,,,,,,pmid_35792969
4.0,migraine without aura during the attack with photophobia,patients,MWoA-DAWP,,,,,,,,pmid_35792969
3.0,migraine without aura during the attack without photophobia,patients,MWoA-DAWoP,,,,,,,,pmid_35792969
27.0,migraine without aura during the interictal period,patients,MWoA-DI,,,,,,,,pmid_35792969
29.0,,healthy,HC,,,,,,,,pmid_35792969
21.0,ADHD,patients,MAP,,,,,,,,pmid_29758392
19.0,ADHD,patients,PE,,,,,,,,pmid_29758392
20.0,autism,patients,autistics,15.0,5.0,25.0,20-30,20.0,30.0,25.0,pmid_19428413
20.0,,healthy,controls,10.0,10.0,30.0,25-35,25.0,35.0,30.0,pmid_19428413
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_22794262
60.0,patients,patients,group 2,30.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_22794262
95.0,alcohol dependent patients,patients,recently detoxified,,,,,,,,pmid_28992531
87.0,,healthy,,,,,,,,,pmid_28992531
6.0,Specific Language Impairment (SLI),patients,,,,,,,,,pmid_16517517
7.0,,healthy,,,,,,,,,pmid_16517517
114.0,young adults,participants,young adults,,,,,,,,pmid_27974616
23.0,IGD,patients,adolescents,,,,,,,,pmid_26578922
24.0,,healthy,controls,,,,,,,,pmid_26578922
1.0,,healthy,individuals,,,,,,,,pmid_19777556
79.0,OCD patients,patients,,,,,,,,,pmid_33963282
32.0,cocaine addiction,patients,,,,,,,,,pmid_20579005
26.0,,healthy,,,,,,,,,pmid_20579005
41.0,IGD,patients,males,41.0,0.0,,,,,,pmid_28413776
27.0,,healthy,males,27.0,0.0,,,,,,pmid_28413776
14.0,chronic cannabis use during adolescence,patients,chronic users,,,,,,,,pmid_20600341
14.0,,healthy,controls,,,,,,,,pmid_20600341
50.0,major depressive disorder,patients,depressed,20.0,30.0,35.0,20-50,20.0,50.0,30.0,pmid_22535198
50.0,,healthy,control,25.0,25.0,30.0,25-35,25.0,35.0,30.0,pmid_22535198
1.0,persistent vegetative state,patients,single patient,,,,,,,,pmid_16350973
10.0,"minimally conscious state (MCS), vegetative state (VS), emerged from MCS (EMCS), locked-in syndrome (LIS)",patients,,,,,,,,,pmid_20980667
92.0,fibromyalgia,patients,,,,,,,,,pmid_29913906
24.0,postmenopausal women,patients,,0.0,24.0,,,,,,pmid_22266175
17.0,ASD,patients,youth,,,,,,,,pmid_26445698
22.0,,healthy,children,,,,,,,,pmid_26445698
27.0,episodic migraine,patients,,,,,,,,,pmid_36088305
30.0,,healthy,,,,,,,,,pmid_36088305
25.0,childhood ADHD with cannabis use,patients,with cannabis use,,,,,,,,pmid_26489976
25.0,childhood ADHD without cannabis use,patients,without cannabis use,,,,,,,,pmid_26489976
11.0,,healthy,with cannabis use,,,,,,,,pmid_26489976
12.0,,healthy,without cannabis use,,,,,,,,pmid_26489976
99.0,obsessive compulsive disorder (OCD),patients,first-episode untreated,,,,,,,,pmid_35726798
104.0,,healthy,matched,,,,,,,,pmid_35726798
28.0,,healthy,females,0.0,28.0,,,,,,pmid_27870414
28.0,,healthy,males,28.0,0.0,,,,,,pmid_27870414
26.0,obsessive-compulsive disorder (OCD),patients,first-episode OCD,,,,,,,,pmid_28243104
25.0,,healthy,controls,,,,,,,,pmid_28243104
20.0,,healthy,,,,,,,,,pmid_23426687
1.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,pmid_15588605
2.0,,healthy,group2,10.0,10.0,25.0,18-35,18.0,35.0,25.0,pmid_15588605
52.0,,healthy,,,,,,,,,pmid_16735938
24.0,conduct disorder,patients,noncomorbid conduct disorder,12.0,12.0,,,,,,pmid_22663946
24.0,ADHD,patients,"noncomorbid, combined-subtype ADHD",12.0,12.0,,,,,,pmid_22663946
100.0,migraineurs,patients,,,,,,,,,pmid_27053062
46.0,,healthy,,,,,,,,,pmid_27053062
12.0,bipolar disorder,patients,acutely manic,,,,,,,,pmid_17987058
12.0,schizoaffective disorder or schizophrenia,patients,current episode,,,,,,,,pmid_17987058
12.0,,healthy,,,,,,,,,pmid_17987058
20.0,ADHD,patients,medication-naive ADHD boys,,,,,,,,pmid_23597077
20.0,healthy,control boys,age-matched healthy control boys,,,,,,,,pmid_23597077
9.0,ALS,patients,,,,,,,,,pmid_24862983
11.0,healthy,controls,,,,,,,,,pmid_24862983
17.0,MCI patients without diabetes,patients,MCI,,,,,,,,pmid_24705547
14.0,patients with type 2 diabetes,patients,MCI-DM,,,,,,,,pmid_24705547
17.0,,healthy,,,,,,,,,pmid_24705547
17.0,,healthy,,,,,,,,,pmid_24265801
24.0,major depressive disorder,patients,ECT,,,,,,,,pmid_28397635
23.0,major depressive disorder,patients,MED,,,,,,,,pmid_28397635
22.0,,healthy,HC,,,,,,,,pmid_28397635
26.0,,healthy,right handed,,,,,,,,pmid_12615645
50.0,ADHD,patients,children,30.0,20.0,10.0,5-15,5.0,15.0,10.0,pmid_24738703
50.0,,healthy,children,25.0,25.0,9.0,5-14,5.0,14.0,9.5,pmid_24738703
20.0,,healthy,fasted,10.0,10.0,30.0,20-40,20.0,40.0,25.0,pmid_25505337
1.0,topographical disorientation,patients,patient,,,,,,,,pmid_18793658
1.0,,healthy,control subjects,,,,,,,,pmid_18793658
38.0,combined-type ADHD,patients,,,,,,,,,pmid_25495556
24.0,,healthy,,,,,,,,,pmid_25495556
19.0,Type 2 Diabetes,patients,,,,,,,,,pmid_28687473
21.0,,healthy,,,,,,,,,pmid_26083379
20.0,Parkinson's disease,patients,PD,10.0,10.0,65.0,50-80,50.0,80.0,68.0,pmid_28812218
26.0,IGD,patients,,,,,,,,,pmid_33657478
28.0,,healthy,,,,,,,,,pmid_33657478
13.0,heavy marijuana users,patients,,,,,,,,,pmid_24029699
15.0,,healthy,,,,,,,,,pmid_24029699
51.0,schizophrenia,patients,,,,,,,,,pmid_30049600
102.0,healthy,controls,,,,,,,,,pmid_30049600
18.0,bipolar affective disorder,patients,euthymic,,,,,,,,pmid_19603410
18.0,,healthy,volunteers,,,,,,,,pmid_19603410
20.0,heavy marijuana users,patients,,,,,,,,,pmid_26403581
20.0,,healthy,,,,,,,,,pmid_26403581
14.0,,healthy,,7.0,7.0,,,,,,pmid_28127513
13.0,tinnitus,patients,chronic,,,,,,,,pmid_22574141
15.0,healthy,controls,age-matched,,,,,,,,pmid_22574141
3.0,hearing developmental dyslexics,patients,male,2.0,1.0,30.0,25-35,25.0,35.0,30.0,pmid_19467990
2.0,profoundly deaf individuals,patients,male,1.0,1.0,40.0,35-45,35.0,45.0,40.0,pmid_19467990
5.0,,healthy,male,3.0,2.0,35.0,30-40,30.0,40.0,35.0,pmid_19467990
14.0,,healthy,Strong-Learners,,,,,,,,pmid_16427320
14.0,,healthy,Weak-Learners,,,,,,,,pmid_16427320
17.0,major depressive disorder (MDD),patients,treatment-response,17.0,0.0,,,,,,pmid_21782246
17.0,,healthy,,17.0,0.0,,,,,,pmid_21782246
26.0,,healthy,,,,,,,,,pmid_19854028
29.0,schizophrenia or schizoaffective disorder,patients,,,,,,,,,pmid_19854028
10.0,healthy,patients,postmenopausal women,0.0,10.0,56.9,,,,,pmid_16912129
20.0,,healthy,,20.0,0.0,,,,,,pmid_22565029
30.0,migraine,Traditional Acupuncture Group,TAG,,,,,,,,pmid_22894176
14.0,,healthy,,,,,,,,,pmid_21782031
22.0,motor vehicle collision survivors,patients,,,,,,,,,pmid_18423575
12.0,,healthy,,,,,,,,,pmid_18423575
529.0,major depressive disorder (MDD),patients,medication-free,,,,,,,,pmid_31694045
586.0,,healthy,,,,,,,,,pmid_31694045
16.0,treatment-resistant depression,patients,,,,,,,,,pmid_27115120
10.0,healthy,controls,,,,,,,,,pmid_27115120
20.0,Alzheimer's disease,patients,mild,10.0,10.0,70.0,60-80,60.0,80.0,70.0,pmid_36583186
15.0,,healthy,control,8.0,7.0,65.0,55-75,55.0,75.0,65.0,pmid_36583186
20.0,autism,patients,high-functioning children,15.0,5.0,10.0,5-15,5.0,15.0,10.0,pmid_16327784
20.0,,healthy,matched controls,10.0,10.0,12.0,8-16,8.0,16.0,12.0,pmid_16327784
14.0,NSSI,patients,adolescents,,,,,,,,pmid_29238313
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_20392942
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_20392942
13.0,ADHD,patients,,,,,,,,,pmid_21703498
17.0,,healthy,,,,,,,,,pmid_21703498
18.0,recurrent major depressive disorder,patients,unmedicated,,,,,,,,pmid_25275317
17.0,,healthy,,,,,,,,,pmid_25275317
20.0,childhood-onset CD,patients,male,15.0,5.0,16.5,14-18,14.0,18.0,16.0,pmid_23144970
20.0,,healthy,male,15.0,5.0,16.5,14-18,14.0,18.0,16.0,pmid_23144970
16.0,schizophrenia,patients,chronic,,,,,,,,pmid_29912880
23.0,healthy,controls,,,,,,,,,pmid_29912880
25.0,placebo analgesia and expectancy-based pain modulation,participants,neuroimaging studies,,,,,,,,pmid_25304525
53.0,,healthy,pre-pubertal,22.0,31.0,8.18,8.66,8.0,8.66,,pmid_30019454
30.0,schizophrenia,patients,schizophrenia outpatients,,,,,,,,pmid_23452665
15.0,,healthy,healthy volunteers,,,,,,,,pmid_23452665
2.0,healthy,patients,group 1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_14584558
3.0,,healthy,group 2,5.0,8.0,45.0,30-60,30.0,60.0,50.0,pmid_14584558
13.0,ASD,patients,high-functioning children and adolescents,,,,,,,,pmid_29247748
15.0,typically developing,control participants,,,,,,,,,pmid_29247748
1.0,healthy,patients,adolescents,0.0,1.0,,,,,,pmid_23511846
21.0,OCD,patients,,,,,,,,,pmid_20162605
21.0,,healthy,,,,,,,,,pmid_20162605
16.0,neuropathic pain,patients,,12.0,4.0,44.1,8.6 years,,,,pmid_24213958
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_25086609
100.0,patients,patients,experimental,60.0,40.0,45.0,30-60,30.0,60.0,45.0,pmid_25086609
11546.0,obesity,patients,U.S. adults,,,,25-34,,,,pmid_31785398
39.0,migraine without aura,patients,EM,,,,,,,,pmid_31898090
17.0,chronic migraine,patients,CM,,,,,,,,pmid_31898090
35.0,,healthy,HCs,,,,,,,,pmid_31898090
15.0,major depressive disorder,patients,adolescents,,,,,,,,pmid_19047324
28.0,,healthy,adolescents,,,,,,,,pmid_19047324
14.0,children,patients,14 years and younger,8.0,6.0,12.0,10-14,10.0,14.0,12.0,pmid_28844728
19.0,D-SZ,patients,outpatients,,,,,,,,pmid_20452187
31.0,ND-SZ,patients,,,,,,,,,pmid_20452187
90.0,,healthy,adults,,,,,,,,pmid_20452187
17.0,,healthy,,6.0,11.0,,,,,,pmid_20484652
14.0,,healthy,female,0.0,14.0,,,,,,pmid_21507149
291.0,Parkinson's disease,patients,,155.0,136.0,68.0,9.0,,,,pmid_25918077
25.0,Low Autistic Traits,patients,young adults,21.0,4.0,,,,,,pmid_26557101
20.0,High Autistic Traits or High Functioning Autism Spectrum Disorder,patients,young adults,16.0,4.0,,,,,,pmid_26557101
30.0,chronic dieters,patients,female chronic dieters,0.0,30.0,,,,,,pmid_22524295
13.0,ALS,patients,,,,,,,,,pmid_17401515
15.0,healthy,controls,matched,,,,,,,,pmid_17401515
6.0,tetraplegic,patients,,,,,,,,,pmid_17401515
20.0,tinnitus,patients,,,,,,,,,pmid_24161276
19.0,,healthy,,,,,,,,,pmid_24161276
20.0,unipolar depression,patients,,,,,,,,,pmid_18797307
20.0,healthy,controls,,,,,,,,,pmid_18797307
20.0,comorbid chronic pain and opioid addiction,participants,ACT treatment,10.0,10.0,35.0,20-50,20.0,50.0,30.0,pmid_27107155
22.0,internet gaming disorder,patients,drug nave young adults,,,,,,,,pmid_32045732
27.0,,healthy,,,,,,,,,pmid_32045732
28.0,IA,patients,,,,,,,,,pmid_31620077
30.0,healthy,control subjects,,,,,,,,,pmid_31620077
19.0,schizophrenia,patients,,,,,,,,,pmid_20006717
20.0,,healthy,volunteers,,,,,,,,pmid_20006717
55.0,borderline personality disorder,patients,,,,,,,,,pmid_18687957
22.0,,healthy,APOE epsilon3/epsilon3,,,,,,,,pmid_16946187
13.0,,healthy,APOE epsilon3/epsilon4,,,,,,,,pmid_16946187
20.0,restrictive AN,patients,,5.0,15.0,25.0,20-30,20.0,30.0,25.0,pmid_21316204
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_15006042
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,40.0,pmid_15006042
26.0,MDD,patients,,,,,,,,,pmid_22571805
28.0,healthy,controls,,,,,,,,,pmid_22571805
66.0,CMwMO,patients,,,,,,,,,pmid_26853805
33.0,,healthy,,,,,,,,,pmid_26853805
1.0,IGD,patients,IGD,1.0,0.0,,,,,,pmid_28720860
1.0,AUD,patients,AUD,1.0,0.0,,,,,,pmid_28720860
1.0,,healthy,HCs,,,,,,,,pmid_28720860
20.0,chronic back pain,patients,,10.0,10.0,45.0,30-60,30.0,60.0,40.0,pmid_18256259
20.0,,healthy,,10.0,10.0,40.0,25-55,25.0,55.0,35.0,pmid_18256259
40.0,schizophrenia or schizoaffective disorder,patients,,,,,,,,,pmid_20004364
32.0,healthy,control subjects,,,,,,,,,pmid_20004364
31.0,schizophrenia,patients,antipsychotic-nave,31.0,0.0,,,,,,pmid_22418013
31.0,,healthy,control subjects,31.0,0.0,,,,,,pmid_22418013
10.0,BDd,patients,,5.0,5.0,,,,,,pmid_23607410
10.0,,healthy,,5.0,5.0,,,,,,pmid_23607410
13.0,light-to-moderate smokers,patients,smokers,13.0,0.0,,,,,,pmid_19159693
11.0,,healthy,non-smokers,11.0,0.0,,,,,,pmid_19159693
19.0,ALS,patients,predominantly right-handed,,,,,,,,pmid_22461315
21.0,,healthy,,,,,,,,,pmid_22461315
25.0,IGD,patients,adolescents,,,,,,,,pmid_26311395
21.0,healthy,controls,age- and gender-matched,,,,,,,,pmid_26311395
54.0,,healthy,,,,,,,,,pmid_17519340
5.0,disorders of consciousness,patients,,,,,,,,,pmid_22928842
20.0,ALS,patients,,,,,,,,,pmid_22226599
16.0,,healthy,,,,,,,,,pmid_22226599
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_25904714
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_25904714
20.0,ADHD,patients,,,,,,,,,pmid_22475505
24.0,healthy,controls,,,,,,,,,pmid_22475505
21.0,,healthy,,,,,,,,,pmid_22399779
17.0,CD,patients,noncomorbid CD adolescents,,,,,,,,pmid_24139595
24.0,,healthy,non-CD youth,,,,,,,,pmid_24139595
14.0,BPD,patients,female,0.0,14.0,,,,,,pmid_27199724
14.0,,healthy,matched controls,0.0,14.0,,,,,,pmid_27199724
1.0,vegetative state,patients,,,,,,,,,pmid_16959998
1.0,,healthy,,,,,,,,,pmid_16959998
36.0,ADHD patients,patients,ADHD patients,,,,,,,,pmid_31265198
36.0,,healthy,TD-C,,,,,,,,pmid_31265198
30.0,migraine patients,patients,,15.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_25893216
30.0,,healthy,,15.0,15.0,40.0,25-55,25.0,55.0,35.0,pmid_25893216
50.0,mild alcohol use disorder,patients,alcohol users,30.0,20.0,35.0,20-50,20.0,50.0,30.0,pmid_25988724
50.0,,healthy,non-alcohol users,25.0,25.0,30.0,25-40,25.0,40.0,30.0,pmid_25988724
17.0,fibromyalgia,patients,,,,,,,,,pmid_24343290
20.0,BD,patients,BD,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_22008364
15.0,SMD,patients,SMD,8.0,7.0,22.0,18-28,18.0,28.0,22.0,pmid_22008364
25.0,,healthy,healthy,12.0,13.0,27.0,22-32,22.0,32.0,27.0,pmid_22008364
29961.0,type 2 diabetes,patients,,,,,,,,,pmid_24622366
12.0,major depressive disorder,patients,depressive patients,,,,,,,,pmid_27888657
15.0,,healthy,normal controls,,,,,,,,pmid_27888657
